Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
9,UFV JEQUIE (GO VERDE),41.718.786/0002-45,UFV MORI BAHIA 1 ENERGIA SOLAR S/A,1,Roteador Starlink,ARES 2,Pedido Compras Normal,Latwan -Starlink,,5839,0,0,0,0,0,5839,,0,5839,5839,0,1,,
9,UFV JEQUIE (GO VERDE),41.718.786/0002-45,UFV MORI BAHIA 1 ENERGIA SOLAR S/A,1,Total,ARES 2,,,,16011286.847903227,59255.2,17285.760000000002,119272.9,0,0,16207100.707903227,,0,14705086.004962053,14705086.004962053,1502014.7029411744,0.9073236644843743,0,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental -  AMBIENTAL - CONSULTORIA,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental -  PRESERVE ENGENHARIA ,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental - JX Ambiental,MORI 3,000000000000002,JX Ambiental,,87490,0,0,0,0,0,87490,,0,87490,87490,0,1,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental - ZAGO CONSULTORIA,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental Renova Mundo,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Consultoria Fundiária  -  AGROTEC,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Consultoria Fundiária  - 3FS AGROCONSULTING ,MORI 3,Pedido Compras Normal,3FS AGROCONSULTING ,,9303.06,0,0,0,0,0,9303.06,,0,9303.06,9303.06,0,1,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Técnicas - Desenvolvimento - PROJETTI,MORI 3,Pedido Compras Normal,PROJETTI,,9900,0,0,0,0,0,9900,,0,9900,9900,0,1,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5  Conceitual e Projeto Básico,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5 fiscalização,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5 Frente 0,MORI 3,000000000000012,G5,,231425.6,19491.73,0,0,0,0,250917.33000000002,,0,250917.33000000005,250917.33000000005,0,1.0000000000000002,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5 TR/Certificação,MORI 3,000000000000012,G5,,30530.4,0,0,0,0,0,30530.4,,0,30530.399999999998,30530.399999999998,0,0.9999999999999999,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  LMENG,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário - G5 Drenagem,MORI 3,000000000000013,G5,,16500,0,0,0,0,0,16500,,0,16500,16500,0,1,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,EPC UFV / BOS - faturamento direto,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Estudo de Solos - FAW 7,MORI 3,0,FAW 7,,30238,0,0,0,0,0,30238,,0,0,0,30238,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Estudo de Solos - Novo Tempo,MORI 3,0,Novo Tempo,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Full EPC UFV - WEG,MORI 3,000000000000008-000000000000001,WEG,,8974874.16,,0,5108.81,15812.88,59595.98,9055391.830000002,,0,8660466.06,8660466.06,394925.7700000014,0.9563877767617261,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Full EPC UFV - WEG - SOBRESSALENTES,MORI 3,SOBRESSALENTES,WEG,,60969.57,0,0,0,0,0,60969.57,,0,20998.56,20998.56,39971.009999999995,0.34441049854870226,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Tecnicas - Ecopontes,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Obra MT - Aguiar Andrade,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Obra MT - Engeluz,MORI 3,Pedido Compras Normal,Engeluz,,52709.5,0,0,0,0,0,52709.5,,0,52709.5,52709.5,0,1,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Outros / DAE / DAM /  Serviços Gerais,MORI 3,Pedido Compras Normal,Varios,,1037898.695403226,0,0,0,0,0,1037898.695403226,,0,1037898.695403226,1037898.695403226,0,1,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Topografia_ANDERSON ESTEVES NOGUEIRA ,MORI 3,Pedido Compras Normal,Topogeo,,78589.54,0,0,0,0,0,78589.54,,0,3000,3000,75589.54,0.03817301895392186,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Topografia_PWX ENGENHARIA,MORI 3,Pedido Compras Normal,PWX ENGENHARIA,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Trackers (Estrutura Fixa ou Móvel) + Inversor,MORI 3,Referencia Planilha Carol,ARCTECH,,900953.23,0,0,0,0,0,900953.23,,0,874210.64,874210.64,26742.589999999967,0.9703174492198668,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental  -  IK AMBIENTAL,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Acessoria fundiária - GP Serviços,MORI 3,Pedido Compras Normal,GP ,,3371.25,0,0,0,0,0,3371.25,,0,3371.25,3371.25,0,1,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Tecnicas - PERFIMEC,MORI 3,Pedido Compras Normal,PERFIMEC,,215148.55,0,0,0,0,0,215148.55,,0,215148.55,215148.55,0,1,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Técnicas -  GKF ENGENHARIA,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Segurança no Trabalho -  SECONCI,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental  -  MRS AMBIENTAl,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental - VB AMBIENTAL,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Técnicas - Desenvolvimento - MEGATRANZ,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Regrhan,MORI 3,Pedido Compras Normal,Regrhan,,10565,,0,0,0,0,10565,,0,10564.72,10564.72,0.28000000000065484,0.9999734973970658,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Roteador Starlink,MORI 3,Pedido Compras Normal,Latwan -Starlink,,5839,0,0,0,0,0,5839,,0,5839,5839,0,1,,
10,UFV Patos de Minas 9,53.048.055/0006-42,UFV COMERC MINAS GERAIS 3 LTDA,1,Total,MORI 3,,,,11756305.555403227,19491.73,0,5108.81,15812.88,59595.98,11856314.955403227,,0,11288847.76540323,11288847.76540323,567467.1900000015,0.9521379794536086,0,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental -  AMBIENTAL - CONSULTORIA,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental -  PRESERVE ENGENHARIA ,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental - JX Ambiental,MORI 3,0,JX Ambiental,,97150,0,0,0,0,0,97150,,0,56600,56600,40550,0.5826042202779207,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental - ZAGO CONSULTORIA,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental Renova Mundo,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Consultoria Fundiária  -  AGROTEC,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Consultoria Fundiária  - 3FS AGROCONSULTING ,MORI 3,Pedido Compras Normal,3FS AGROCONSULTING ,,8501.27,0,0,0,0,0,8501.27,,0,8501.27,8501.27,0,1,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Técnicas - Desenvolvimento - PROJETTI,MORI 3,Pedido Compras Normal,PROJETTI,,9900,0,0,0,0,0,9900,,0,9900,9900,0,1,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5  Conceitual e Projeto Básico,MORI 3,000000000000001,G5,,68000,0,0,0,0,0,68000,,0,66640,66640,1360,0.98,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5 fiscalização,MORI 3,000000000000002,G5 ,,344000,28666.67,8286.33,0,0,0,380953,,0,350890.26,350890.26,30062.73999999999,0.921085435736167,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5 Frente 0,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5 TR/Certificação,MORI 3,000000000000002,G5,,42000,0,146.1,0,0,0,42146.1,,0,36146.1,36146.1,6000,0.8576380732736837,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  LMENG,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário - G5 Drenagem,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,EPC UFV / BOS - faturamento direto,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Estudo de Solos - FAW 7,MORI 3,000000000000014,FAW 7,,30238,0,0,0,0,0,30238,,0,30238,30238,0,1,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Estudo de Solos - Novo Tempo,MORI 3,000000000000003,Novo Tempo,,45109,0,0,0,0,0,45109,,0,45108.5,45108.5,0.5,0.999988915737436,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Full EPC UFV - WEG,MORI 3,000000000000009 -0000000000000001,WEG,,15295637.31,,9844.09,5506.21,244975.8,155031.81,15710995.220000003,,0,14229170.77,14229170.77,1481824.450000003,0.9056823307976283,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Full EPC UFV - WEG - SOBRESSALENTES,MORI 3,SOBRESSALENTES,WEG,,567091.5,0,0,0,0,0,567091.5,,0,478846.62,478846.62,88244.88,0.8443904026069867,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Tecnicas - Ecopontes,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Obra MT - Aguiar Andrade,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Obra MT - Engeluz,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Outros / DAE / DAM /  Serviços Gerais,MORI 3,Pedido Compras Normal,Varios,,366480.04540322593,0,0,0,0,0,366480.04540322593,,0,366480.04540322593,366480.04540322593,0,1,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Topografia_ANDERSON ESTEVES NOGUEIRA ,MORI 3,Pedido Compras Normal,Topogeo,,17212.31,0,0,0,0,0,17212.31,,0,17212.31,17212.31,0,1,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Topografia_PWX ENGENHARIA,MORI 3,Pedido Compras Normal,PWX ENGENHARIA,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Trackers (Estrutura Fixa ou Móvel) + Inversor,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental  -  IK AMBIENTAL,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Acessoria fundiária - GP Serviços,MORI 3,Pedido Compras Normal,GP ,,6742.5,0,0,0,0,0,6742.5,,0,6742.5,6742.5,0,1,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Tecnicas - PERFIMEC,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Técnicas -  GKF ENGENHARIA,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Segurança no Trabalho -  SECONCI,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental  -  MRS AMBIENTAl,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental - VB AMBIENTAL,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Técnicas - Desenvolvimento - MEGATRANZ,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Regrhan,MORI 3,Pedido Compras Normal,Regrhan,,10565,0,0,0,0,0,10565,,0,10883.434285714284,10883.434285714284,-318.43428571428376,1.0301404908390235,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Roteador Starlink,MORI 3,Pedido Compras Normal,Latwan -Starlink,,5839,0,0,0,0,0,5839,,0,5839,5839,0,1,,
11,UFV Pouso Alegre 1,53.048.055/0007-23,UFV COMERC MINAS GERAIS 3 LTDA,1,Total,MORI 3,,,,16914465.935403224,28666.67,18276.52,5506.21,244975.8,155031.81,17366922.94540323,,0,15719198.809688939,15719198.809688939,1647724.1357142888,0.9051228510142945,0,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental -  AMBIENTAL - CONSULTORIA,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental -  PRESERVE ENGENHARIA ,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental - JX Ambiental,MORI 3,000000000000001,JX Ambiental,,42600,0,0,0,0,0,42600,,0,14500,14500,28100,0.3403755868544601,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental - ZAGO CONSULTORIA,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental Renova Mundo,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Consultoria Fundiária  -  AGROTEC,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Consultoria Fundiária  - 3FS AGROCONSULTING ,MORI 3,Pedido Compras Normal,3FS AGROCONSULTING ,,9303.06,0,0,0,0,0,9303.06,,0,9303.06,9303.06,0,1,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Técnicas - Desenvolvimento - PROJETTI,MORI 3,Pedido Compras Normal,PROJETTI,,9900,0,0,0,0,0,9900,,0,9900,9900,0,1,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5  Conceitual e Projeto Básico,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5 fiscalização,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5 Frente 0,MORI 3,000000000000007-0000000000000008,G5,,231425.6,19491.73,0,0,0,0,250917.33000000002,,0,250917.33000000005,250917.33000000005,0,1.0000000000000002,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  G5 TR/Certificação,MORI 3,000000000000007 / 000000000000008,G5,,30530.4,0,0,0,0,0,30530.4,,0,30530.399999999998,30530.399999999998,0,0.9999999999999999,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário -  LMENG,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Engenharia do Proprietário - G5 Drenagem,MORI 3,000000000000013,G5,,16500,0,0,0,0,0,16500,,0,16500,16500,0,1,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,EPC UFV / BOS - faturamento direto,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Estudo de Solos - FAW 7,MORI 3,0,FAW 7,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Estudo de Solos - Novo Tempo,MORI 3,0,Novo Tempo,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Full EPC UFV - WEG,MORI 3,000000000000005,WEG,,8256067.23,,9844.09,5108.81,54822.87,0,8325843,,0,7977093.68,7977093.68,348749.3200000003,0.9581124313778197,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Full EPC UFV - WEG - SOBRESSALENTES,MORI 3,SOBRESSALENTES,WEG,,151634.78,0,0,0,0,0,151634.78,,0,105101,105101,46533.78,0.6931193490042324,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Tecnicas - Ecopontes,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Obra MT - Aguiar Andrade,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Obra MT - Engeluz,MORI 3,Pedido Compras Normal,Engeluz,,52709.5,0,0,0,0,0,52709.5,,0,52709.5,52709.5,0,1,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Outros / DAE / DAM /  Serviços Gerais,MORI 3,Pedido Compras Normal,Varios,,768627.0854032257,0,0,0,0,0,768627.0854032257,,0,768627.0854032257,768627.0854032257,0,1,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Topografia_ANDERSON ESTEVES NOGUEIRA ,MORI 3,Pedido Compras Normal,Topogeo,,8589.54,0,0,0,0,0,8589.54,,0,3000,3000,5589.540000000001,0.3492620093741923,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Topografia_PWX ENGENHARIA,MORI 3,Pedido Compras Normal,PWX ENGENHARIA,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Trackers (Estrutura Fixa ou Móvel) + Inversor,MORI 3,Referencia Planilha Carol,ARCTECH,,841176.81,0,0,0,0,0,841176.81,,0,816070,816070,25106.810000000056,0.9701527553999021,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental  -  IK AMBIENTAL,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Acessoria fundiária - GP Serviços,MORI 3,Pedido Compras Normal,GP ,,3371.25,0,0,0,0,0,3371.25,,0,3371.25,3371.25,0,1,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Tecnicas - PERFIMEC,MORI 3,Pedido Compras Normal,PERFIMEC,,203664.69,0,0,0,0,0,203664.69,,0,203664.69,203664.69,0,1,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Técnicas -  GKF ENGENHARIA,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Segurança no Trabalho -  SECONCI,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental  -  MRS AMBIENTAl,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Assesoria Ambiental - VB AMBIENTAL,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
12,UFV Patos de Minas 6,53.048.055/0003-08,UFV COMERC MINAS GERAIS 3 LTDA,1,Contratações Técnicas - Desenvolvimento - MEGATRANZ,MORI 3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,
